id,job_title,location,connection,fit,score_ce_base_software_engineering,score_ce_base_student,score_ce_base_swe,score_ce_base_craziest_person_ever,final_ce_base_score_mean,final_ce_base_score_sum,final_ce_base_score_max,final_ce_base_score_min,score_tfidf_base_software_engineering,score_tfidf_base_student,score_tfidf_base_swe,score_tfidf_base_craziest_person_ever,final_tfidf_base_score_mean,final_tfidf_base_score_sum,final_tfidf_base_score_max,final_tfidf_base_score_min,final_base_score_mean,final_base_score_max,rank,passes_initial_gate,score_ce_good_liberal_arts_major_aspiring_hu,score_ce_good_ct_bauer_college_business_grad,score_ce_good_aspiring_human_resources_profe,score_ce_good_director_human_resources_north,score_ce_good_human_resourcesconflict_manage,final_ce_good_score_mean,final_ce_good_score_sum,final_ce_good_score_max,final_ce_good_score_min,score_tfidf_good_liberal_arts_major_aspiring_hu,score_tfidf_good_ct_bauer_college_business_grad,score_tfidf_good_aspiring_human_resources_profe,score_tfidf_good_director_human_resources_north,score_tfidf_good_human_resourcesconflict_manage,final_tfidf_good_score_mean,final_tfidf_good_score_sum,final_tfidf_good_score_max,final_tfidf_good_score_min,final_good_score_mean,final_good_score_max,score_ce_bad_business_management_major_aspi,score_ce_bad_seeking_human_resources_hris_g,final_ce_bad_score_mean,final_ce_bad_score_sum,final_ce_bad_score_max,final_ce_bad_score_min,score_tfidf_bad_business_management_major_aspi,score_tfidf_bad_seeking_human_resources_hris_g,final_tfidf_bad_score_mean,final_tfidf_bad_score_sum,final_tfidf_bad_score_max,final_tfidf_bad_score_min,final_bad_score_mean,final_bad_score_max,model_fit_score,model_rank,final_fit_with_weights_mean
73,aspiring human resources manager seeking internship human resources,"Houston, Texas Area",7,,0.07255548238754272,0.17121775448322296,0.2640257179737091,0.1436426341533661,0.16286039724946022,0.6514415889978409,0.2640257179737091,0.07255548238754272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11400227807462214,0.18481800258159636,27.0,True,0.44368836283683777,0.5153396725654602,0.5555009245872498,0.37824925780296326,0.2281830906867981,0.4241922616958618,2.120961308479309,0.5555009245872498,0.2281830906867981,0.16120557119680493,0.11376584148943086,0.11893437651156515,0.08013956374624463,0.024761340568536964,0.09976133870251651,0.49880669351258256,0.16120557119680493,0.024761340568536964,0.3268629847978582,0.4372123185701163,0.6197659969329834,0.6553110480308533,0.6375385224819183,1.2750770449638367,0.6553110480308533,0.6197659969329834,0.36394030198896987,0.15421229987310098,0.2590763009310354,0.5181526018620708,0.36394030198896987,0.15421229987310098,0.5239998560166534,0.5678998242182882,0.2745848697646883,27.0,0.2745848697646883
88,human resources management major,"Milpitas, California",18,,0.0800730288028717,0.32254907488822937,0.15225079655647278,0.05894492566585541,0.15345445647835732,0.6138178259134293,0.32254907488822937,0.05894492566585541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10741811953485011,0.22578435242176054,28.0,True,0.49347081780433655,0.5107116103172302,0.5545192956924438,0.3994353115558624,0.3955412805080414,0.4707356631755829,2.3536783158779144,0.5545192956924438,0.3955412805080414,0.2008375250038149,0.049910802765741114,0.05217831759005272,0.06715586093515219,0.020749665534166736,0.07816643436578553,0.39083217182892765,0.2008375250038149,0.020749665534166736,0.3529648945326436,0.44841476448585516,0.5883406400680542,0.3669160306453705,0.47762833535671234,0.9552566707134247,0.5883406400680542,0.3669160306453705,0.5325457230356643,0.0840373594116191,0.30829154122364166,0.6165830824472833,0.5325457230356643,0.0840373594116191,0.4268272971167911,0.5716021649583372,0.2739130561215142,28.0,0.2739130561215142
100,aspiring human resources manager graduating may seeking entrylevel human resources position st louis,"Cape Girardeau, Missouri",103,,0.08136959373950958,0.1710388958454132,0.2129126638174057,0.08073242753744125,0.13651339523494244,0.5460535809397697,0.2129126638174057,0.08073242753744125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0955593766644597,0.14903886467218397,29.0,True,0.38421839475631714,0.5105055570602417,0.49380064010620117,0.25114575028419495,0.21519823372364044,0.3709737151861191,1.8548685759305954,0.5105055570602417,0.21519823372364044,0.10108471652568636,0.07133740944489897,0.07457836379707634,0.050251892807671575,0.01552671581747508,0.06255581967856165,0.31277909839280826,0.10108471652568636,0.01552671581747508,0.2784483465338518,0.38767930489987507,0.5264307856559753,0.578441321849823,0.5524360537528992,1.1048721075057983,0.578441321849823,0.5264307856559753,0.2274082738729038,0.09635963022632037,0.1618839520496121,0.3237679040992242,0.2274082738729038,0.09635963022632037,0.435270423241913,0.47313140745674725,0.2694571983108429,29.0,0.2694571983108429
67,human resources staffing recruiting professional,"Jackson, Mississippi Area",500,,0.04193778708577156,0.013263611122965813,0.040032997727394104,0.0025526820681989193,0.0244467695010826,0.0977870780043304,0.04193778708577156,0.0025526820681989193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017112738650757818,0.029356450960040092,30.0,False,0.38412925601005554,0.35088270902633667,0.6109485030174255,0.29643556475639343,0.16148047149181366,0.360775300860405,1.8038765043020248,0.6109485030174255,0.16148047149181366,0.05420488442794468,0.07758400864758055,0.08110875439377926,0.05147064676699621,0.01590328365045763,0.05605431557735167,0.2802715778867583,0.08110875439377926,0.01590328365045763,0.269359005275489,0.45199657843033164,0.3828979432582855,0.5215612649917603,0.4522296041250229,0.9044592082500458,0.5215612649917603,0.3828979432582855,0.06250978777525835,0.06228783447536234,0.062398811125310344,0.12479762225062069,0.06250978777525835,0.06228783447536234,0.33528036622510915,0.38384582182680965,0.26738617848911644,30.0,0.26738617848911644
102,business intelligence analytics travelers,Greater New York City Area,49,,0.16940905153751373,0.08539185672998428,0.13480345904827118,0.050288356840610504,0.10997318103909492,0.4398927241563797,0.16940905153751373,0.050288356840610504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07698122672736644,0.11858633607625961,31.0,True,0.21922078728675842,0.1754142791032791,0.09499427676200867,0.08087009191513062,0.008243930526077747,0.11574867311865092,0.5787433655932546,0.21922078728675842,0.008243930526077747,0.0,0.052808176062269285,0.0,0.0,0.0,0.010561635212453856,0.052808176062269285,0.052808176062269285,0.0,0.0841925617467918,0.1692970039194117,0.13656218349933624,0.13179126381874084,0.13417672365903854,0.2683534473180771,0.13656218349933624,0.13179126381874084,0.0824315108826486,0.0,0.0412157554413243,0.0824315108826486,0.0824315108826486,0.0,0.10628843319372427,0.12032298171432995,0.26521511819664073,31.0,0.26521511819664073
66,experienced retail manager aspiring human resources professional,"Austin, Texas Area",57,,0.008760356344282627,0.07620592415332794,0.10797915607690811,0.014892591163516045,0.05195950693450868,0.20783802773803473,0.10797915607690811,0.008760356344282627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036371654854156076,0.07558540925383567,32.0,False,0.41315555572509766,0.41955164074897766,0.563313364982605,0.21399301290512085,0.18822483718395233,0.3596476823091507,1.7982384115457535,0.563313364982605,0.18822483718395233,0.12491954997359814,0.16193735187151614,0.16929438332825064,0.046683207256011564,0.014424071453120007,0.1034517127764993,0.5172585638824965,0.16929438332825064,0.014424071453120007,0.28278889144935526,0.4451076704862987,0.5320284962654114,0.47758910059928894,0.5048087984323502,1.0096175968647003,0.5320284962654114,0.47758910059928894,0.21561971602034333,0.05630794525014918,0.13596383063524625,0.2719276612704925,0.21561971602034333,0.05630794525014918,0.39415530809321897,0.43710586219189096,0.2642969561345894,32.0,0.2642969561345894
92,seeking employment opportunities within customer service patient care,"Torrance, California",64,,0.012584397569298744,0.13733677566051483,0.19248415529727936,0.04089630767703056,0.09582540905103087,0.3833016362041235,0.19248415529727936,0.012584397569298744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0670777863357216,0.13473890870809554,33.0,True,0.2426144778728485,0.19206823408603668,0.33189424872398376,0.10509267449378967,0.028762467205524445,0.1800864204764366,0.9004321023821831,0.33189424872398376,0.028762467205524445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1260604943335056,0.23232597410678862,0.1592034101486206,0.2669297158718109,0.21306656301021576,0.4261331260204315,0.2669297158718109,0.1592034101486206,0.0,0.03803880052878459,0.019019400264392295,0.03803880052878459,0.03803880052878459,0.0,0.15485241418646872,0.19826244126890302,0.2635841971461168,33.0,0.2635841971461168
90,undergraduate research assistant styczynski lab,Greater Atlanta Area,155,,0.10605990886688232,0.3015904128551483,0.008580206893384457,0.002321443287655711,0.1046379929757677,0.4185519719030708,0.3015904128551483,0.002321443287655711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07324659508303738,0.21111328899860382,34.0,True,0.06683298945426941,0.011639761738479137,0.002220282331109047,0.002218568464741111,0.0023717721924185753,0.017056674836203455,0.08528337418101728,0.06683298945426941,0.002218568464741111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011939672385342418,0.04678309261798858,0.0022223673295229673,0.002225334057584405,0.002223850693553686,0.004447701387107372,0.002225334057584405,0.0022223673295229673,0.0,0.0,0.0,0.0,0.0,0.0,0.0015566954854875801,0.0015577338403090833,0.25034667855885345,34.0,0.25034667855885345
2,native english teacher epik english program korea,Kanada,500,,0.046488288789987564,0.30149486660957336,0.05400582030415535,0.0023521394468843937,0.10108527878765017,0.40434111515060067,0.30149486660957336,0.0023521394468843937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0707596951513551,0.21104640662670135,35.0,True,0.011483477428555489,0.0022422545589506626,0.022106485441327095,0.002380635356530547,0.002408514264971018,0.008124273410066963,0.04062136705033481,0.022106485441327095,0.0022422545589506626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056869913870468735,0.015474539808928966,0.0023098455276340246,0.0022274728398770094,0.002268659183755517,0.004537318367511034,0.0023098455276340246,0.0022274728398770094,0.0,0.0,0.0,0.0,0.0,0.0,0.0015880614286288618,0.001616891869343817,0.2396988311444875,35.0,0.2396988311444875
12,svp chro marketing communications csr officer engie houston woodlands energy gphr sphr,"Houston, Texas Area",500,,0.013335947878658772,0.03245928883552551,0.106600821018219,0.04360184818506241,0.04899947647936642,0.1959979059174657,0.106600821018219,0.013335947878658772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03429963353555649,0.0746205747127533,36.0,False,0.023465018719434738,0.03237910941243172,0.14871016144752502,0.020811373367905617,0.002354341559112072,0.045544000901281835,0.22772000450640917,0.14871016144752502,0.002354341559112072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03188080063089728,0.10409711301326752,0.052983399480581284,0.07600744813680649,0.06449542380869389,0.12899084761738777,0.07600744813680649,0.052983399480581284,0.0,0.0,0.0,0.0,0.0,0.0,0.04514679666608572,0.05320521369576454,0.23773790793260557,36.0,0.23773790793260557
13,human resources coordinator intercontinental buckhead atlanta,"Atlanta, Georgia",500,,0.03071940317749977,0.025099599733948708,0.07158669829368591,0.023790668696165085,0.03779909247532487,0.15119636990129948,0.07158669829368591,0.023790668696165085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026459364732727406,0.05011068880558014,37.0,False,0.17980031669139862,0.17036031186580658,0.2972979247570038,0.269323468208313,0.19433414936065674,0.22222323417663575,1.1111161708831787,0.2972979247570038,0.17036031186580658,0.04454546552273504,0.031436583314763414,0.03286478952948817,0.04229847448600196,0.013069286670861697,0.032842919904770056,0.16421459952385029,0.04454546552273504,0.013069286670861697,0.16540913989507605,0.22147218698672316,0.22628842294216156,0.28100553154945374,0.25364697724580765,0.5072939544916153,0.28100553154945374,0.22628842294216156,0.05159960061075716,0.05141638607689809,0.05150799334382762,0.10301598668765524,0.05159960061075716,0.05141638607689809,0.19300528207521364,0.21218375226784475,0.23723458800881173,37.0,0.23723458800881173
70,retired army national guard recruiter office manager seeking position human resources,"Virginia Beach, Virginia",82,,0.00950164906680584,0.032207295298576355,0.17066651582717896,0.031036242842674255,0.06085292575880885,0.2434117030352354,0.17066651582717896,0.00950164906680584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04259704803116619,0.11946656107902526,38.0,True,0.17099924385547638,0.1925400346517563,0.4150724709033966,0.27696242928504944,0.17429283261299133,0.245973402261734,1.22986701130867,0.4150724709033966,0.17099924385547638,0.03113231059926535,0.021970664453722973,0.022968821257223417,0.0295619145544954,0.009133973282655307,0.02295353682947249,0.11476768414736245,0.03113231059926535,0.009133973282655307,0.17906744263205554,0.2998904228121572,0.2798095941543579,0.5061721801757812,0.3929908871650696,0.7859817743301392,0.5061721801757812,0.2798095941543579,0.07961278566477159,0.07096871924208094,0.07529075245342626,0.15058150490685251,0.07961278566477159,0.07096871924208094,0.2976808467515766,0.37820436182247835,0.2356247784947346,38.0,0.2356247784947346
91,lead official western illinois university,Greater Chicago Area,39,,0.08934610337018967,0.15937934815883636,0.062025219202041626,0.021622443571686745,0.0830932785756886,0.3323731143027544,0.15937934815883636,0.021622443571686745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058165295002982016,0.11156554371118545,39.0,True,0.03158542141318321,0.0651320293545723,0.022991932928562164,0.05083731561899185,0.002398734912276268,0.03458908684551716,0.1729454342275858,0.0651320293545723,0.002398734912276268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024212360791862012,0.045592420548200605,0.014247764833271503,0.05475291982293129,0.0345003423281014,0.0690006846562028,0.05475291982293129,0.014247764833271503,0.0,0.0,0.0,0.0,0.0,0.0,0.024150239629670976,0.0383270438760519,0.23509496489074083,39.0,0.23509496489074083
99,seeking human resources position,"Las Vegas, Nevada Area",48,,0.09379399567842484,0.06364468485116959,0.048713549971580505,0.002739270217716694,0.052222875179722905,0.20889150071889162,0.09379399567842484,0.002739270217716694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03655601262580603,0.06565579697489737,40.0,False,0.60055011510849,0.5672092437744141,0.5766124725341797,0.38712364435195923,0.2525014877319336,0.47679939270019533,2.3839969635009766,0.60055011510849,0.2525014877319336,0.0759579800704687,0.05360499303094533,0.05604033988211282,0.07212645876108688,0.022285469572068877,0.05600304826333652,0.2800152413166826,0.0759579800704687,0.022285469572068877,0.35056048936913764,0.4431724745970836,0.5665760040283203,0.7188732624053955,0.6427246332168579,1.2854492664337158,0.7188732624053955,0.5665760040283203,0.08928270291097885,0.30201754892636723,0.19565012591867303,0.39130025183734607,0.30201754892636723,0.08928270291097885,0.5086022810274023,0.5938165483616871,0.2324664390196907,40.0,0.2324664390196907
5,advisory board member celal bayar university,"İzmir, Türkiye",500,,0.15259751677513123,0.12347489595413208,0.020415132865309715,0.019276870414614677,0.07894110400229692,0.3157644160091877,0.15259751677513123,0.019276870414614677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05525877280160784,0.10681826174259185,41.0,True,0.08772677183151245,0.09302598237991333,0.0634138211607933,0.0590391531586647,0.03648557886481285,0.06793826147913933,0.33969130739569664,0.09302598237991333,0.03648557886481285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047556783035397523,0.06511818766593933,0.11242419481277466,0.0727824717760086,0.09260333329439163,0.18520666658878326,0.11242419481277466,0.0727824717760086,0.0,0.0,0.0,0.0,0.0,0.0,0.06482233330607413,0.07869693636894226,0.23142545542679727,41.0,0.23142545542679727
104,director administration excellence logging,"Katy, Texas",500,,0.0641489028930664,0.006020208355039358,0.020986683666706085,0.024186493828892708,0.02883557218592614,0.11534228874370456,0.0641489028930664,0.006020208355039358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020184900530148295,0.044904232025146484,42.0,False,0.002198606263846159,0.013941649347543716,0.07368868589401245,0.062189292162656784,0.0031345945317298174,0.031030565639957784,0.15515282819978893,0.07368868589401245,0.002198606263846159,0.0,0.0,0.0,0.08638018238107222,0.0,0.017276036476214444,0.08638018238107222,0.08638018238107222,0.0,0.02690420689083478,0.07749613484013038,0.03273694962263107,0.0032835525926202536,0.018010251107625663,0.03602050221525133,0.03273694962263107,0.0032835525926202536,0.0,0.0,0.0,0.0,0.0,0.0,0.012607175775337964,0.02291586473584175,0.22875811776994492,42.0,0.22875811776994492
96,student indiana university kokomo business management retail manager delphi hardware paint,"Lafayette, Indiana",19,,0.07151026278734207,0.47856244444847107,0.0798497423529625,0.04559706524014473,0.1688798787072301,0.6755195148289204,0.47856244444847107,0.04559706524014473,0.0,0.16046669369471148,0.0,0.0,0.04011667342367787,0.16046669369471148,0.16046669369471148,0.0,0.1302509171221644,0.3831337192223432,43.0,True,0.0410204716026783,0.11505375802516937,0.049501460045576096,0.009339649230241776,0.016271941363811493,0.046237456053495406,0.23118728026747704,0.11505375802516937,0.009339649230241776,0.0,0.031675462589220334,0.0,0.0,0.0,0.006335092517844067,0.031675462589220334,0.031675462589220334,0.0,0.034266746992799996,0.09004026939438466,0.3629528880119324,0.03946395218372345,0.2012084200978279,0.4024168401956558,0.3629528880119324,0.03946395218372345,0.21611088092590647,0.0,0.10805544046295323,0.21611088092590647,0.21611088092590647,0.0,0.17326252620736549,0.31890028588612457,0.22835748220217272,43.0,0.22835748220217272
28,seeking human resources opportunities,"Chicago, Illinois",390,,0.07462155818939209,0.08153534680604935,0.043182723224163055,0.0028498349711298943,0.0505473657976836,0.2021894631907344,0.08153534680604935,0.0028498349711298943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035383156058378516,0.05707474276423454,44.0,False,0.4741516709327698,0.4776635468006134,0.4514887034893036,0.30973172187805176,0.23706848919391632,0.390020826458931,1.9501041322946548,0.4776635468006134,0.23706848919391632,0.0759579800704687,0.05360499303094533,0.05604033988211282,0.07212645876108688,0.022285469572068877,0.05600304826333652,0.2800152413166826,0.0759579800704687,0.022285469572068877,0.2898154930002526,0.35715187678156995,0.39625847339630127,0.6221013069152832,0.5091798901557922,1.0183597803115845,0.6221013069152832,0.39625847339630127,0.08928270291097884,0.30201754892636723,0.19565012591867303,0.39130025183734607,0.30201754892636723,0.08928270291097884,0.41512096088465644,0.5260761795186084,0.21962190515993857,44.0,0.21962190515993857
75,nortia staffing seeking human resources payroll administrative professionals,"San Jose, California",500,,0.009957785718142986,0.010880578309297562,0.07232394814491272,0.012026355601847172,0.02629716694355011,0.10518866777420044,0.07232394814491272,0.009957785718142986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018408016860485075,0.0506267637014389,45.0,False,0.24734719097614288,0.27455440163612366,0.4253600537776947,0.20274436473846436,0.2714998722076416,0.28430117666721344,1.4215058833360672,0.4253600537776947,0.20274436473846436,0.03820387458757078,0.026961201826614142,0.02818608544770204,0.03627677016157857,0.011208714132031691,0.028167329231099447,0.14083664615549724,0.03820387458757078,0.011208714132031691,0.20746102243637923,0.30921320002065755,0.2747481167316437,0.5427895784378052,0.4087688475847244,0.8175376951694489,0.5427895784378052,0.2747481167316437,0.04443504671356731,0.15031090521801382,0.09737297596579056,0.19474595193158112,0.15031090521801382,0.04443504671356731,0.31535008609904425,0.42504597647186776,0.21695877314206624,45.0,0.21695877314206624
94,seeking human resources opportunities open travel relocation,Amerika Birleşik Devletleri,415,,0.004909699782729149,0.06397325545549393,0.08659902215003967,0.002680706325918436,0.039540670928545296,0.15816268371418118,0.08659902215003967,0.002680706325918436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027678469649981705,0.06061931550502777,46.0,False,0.27596983313560486,0.2551455497741699,0.3506462872028351,0.2450186014175415,0.15899445116519928,0.2571549445390701,1.2857747226953506,0.3506462872028351,0.15899445116519928,0.042886060321394484,0.030265509463525516,0.031640512219862534,0.04072277406964828,0.012582430331502756,0.031619457281186716,0.15809728640593357,0.042886060321394484,0.012582430331502756,0.1894942983617051,0.25831821913840286,0.2586252689361572,0.47891849279403687,0.36877188086509705,0.7375437617301941,0.47891849279403687,0.2586252689361572,0.04993341275993783,0.1689102865346897,0.10942184964731377,0.21884369929462755,0.1689102865346897,0.04993341275993783,0.290966871499762,0.3859160309162327,0.2141514943832652,46.0,0.2141514943832652
93,admissions representative community medical center long beach,"Long Beach, California",9,,0.002326301299035549,0.06931278109550476,0.07465440779924393,0.0031822265591472387,0.03736892918823287,0.14947571675293148,0.07465440779924393,0.002326301299035549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026158250431763008,0.05225808545947075,47.0,False,0.00230421288870275,0.0024695107713341713,0.0032565922010689974,0.002258598105981946,0.00238525471650064,0.002534833736717701,0.012674168683588505,0.0032565922010689974,0.002258598105981946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017743836157023906,0.002279614540748298,0.002389181638136506,0.02037912607192993,0.011384153855033219,0.022768307710066438,0.02037912607192993,0.002389181638136506,0.0,0.0,0.0,0.0,0.0,0.0,0.007968907698523252,0.01426538825035095,0.2109099319280358,47.0,0.2109099319280358
71,human resources generalist scottmadden inc,"Raleigh-Durham, North Carolina Area",500,,0.0614263191819191,0.02352524735033512,0.03198600560426712,0.0510420948266983,0.04199491674080491,0.16797966696321964,0.0614263191819191,0.02352524735033512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029396441718563437,0.04299842342734336,48.0,False,0.274271160364151,0.18847119808197021,0.3188197612762451,0.2660408914089203,0.2445589005947113,0.2584323823451996,1.292161911725998,0.3188197612762451,0.18847119808197021,0.05413585020648958,0.038204700419244154,0.03994039128692306,0.051405094814163,0.01588302955680951,0.03991381325672586,0.1995690662836293,0.05413585020648958,0.01588302955680951,0.19287681161865747,0.23941458795531845,0.28604915738105774,0.4868769943714142,0.38646307587623596,0.7729261517524719,0.4868769943714142,0.28604915738105774,0.06301850842193403,0.15227523839378343,0.10764687340785872,0.21529374681571745,0.15227523839378343,0.06301850842193403,0.30281821513572277,0.38649646757812495,0.20922330373025227,48.0,0.20922330373025227
85,rrp brand portfolio executive jti japan tobacco international,Greater Philadelphia Area,500,,0.0023530381731688976,0.020539574325084686,0.024622540920972824,0.025998717173933983,0.018378467648290098,0.07351387059316039,0.025998717173933983,0.0023530381731688976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012864927353803068,0.018199102021753788,49.0,False,0.0022548309061676264,0.00634442362934351,0.006237637251615524,0.00613925326615572,0.0023587157484143972,0.004666972160339356,0.023334860801696777,0.00634442362934351,0.0022548309061676264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032668805122375486,0.004441096540540456,0.015536016784608364,0.01648757979273796,0.016011798288673162,0.032023596577346325,0.01648757979273796,0.015536016784608364,0.0,0.0,0.0,0.0,0.0,0.0,0.011208258802071214,0.011541305854916572,0.20545653146808038,49.0,0.20545653146808038
78,human resources generalist schwans,Amerika Birleşik Devletleri,500,,0.03373841941356659,0.008711046539247036,0.12144133448600769,0.01785643771290779,0.04543680953793228,0.1817472381517291,0.12144133448600769,0.008711046539247036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03180576667655259,0.08500893414020538,50.0,False,0.29093173146247864,0.2416583150625229,0.3431932330131531,0.3142111599445343,0.3028838038444519,0.2985756486654282,1.4928782433271408,0.3431932330131531,0.2416583150625229,0.06776684668073278,0.047824354211100685,0.049997078874452226,0.06434850779275876,0.0198822559301531,0.049963808697839514,0.24981904348919756,0.06776684668073278,0.0198822559301531,0.22399209667515158,0.260565317113427,0.28851738572120667,0.6685789823532104,0.47854818403720856,0.9570963680744171,0.6685789823532104,0.28851738572120667,0.07907383629774556,0.19107064852013003,0.13507224240893778,0.27014448481787556,0.19107064852013003,0.07907383629774556,0.3755054015487273,0.5253264822032863,0.18900718203164715,51.0,0.18900718203164715
101,human resources generalist loparex,"Raleigh-Durham, North Carolina Area",500,,0.04909559339284897,0.0061323498375713825,0.021296896040439606,0.02432403340935707,0.025212218170054257,0.10084887268021703,0.04909559339284897,0.0061323498375713825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01764855271903798,0.03436691537499428,51.0,False,0.2976974546909332,0.20964045822620392,0.22898049652576447,0.28583335876464844,0.247849240899086,0.2540002018213272,1.270001009106636,0.2976974546909332,0.20964045822620392,0.06776684668073278,0.047824354211100685,0.049997078874452226,0.06434850779275876,0.0198822559301531,0.049963808697839514,0.24981904348919756,0.06776684668073278,0.0198822559301531,0.1927892838842809,0.2287182722878731,0.2532339096069336,0.5896230936050415,0.42142850160598755,0.8428570032119751,0.5896230936050415,0.2532339096069336,0.07907383629774556,0.19107064852013003,0.13507224240893778,0.27014448481787556,0.19107064852013003,0.07907383629774556,0.33552162384687256,0.47005736007956805,0.1834282860299673,52.0,0.1834282860299673
72,business management major aspiring human resources manager,"Monroe, Louisiana Area",5,,0.037482522428035736,0.1305404007434845,0.13272657990455627,0.04532661661505699,0.08651902992278337,0.3460761196911335,0.13272657990455627,0.037482522428035736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06056332094594836,0.09290860593318939,52.0,True,0.44139453768730164,0.6789501309394836,0.603549599647522,0.302765816450119,0.22593647241592407,0.45051931142807006,2.2525965571403503,0.6789501309394836,0.22593647241592407,0.33157221704816847,0.1462664522390402,0.09614809137996644,0.04870164028697258,0.0150477223111739,0.1275472246530643,0.6377361232653216,0.33157221704816847,0.0150477223111739,0.3536276853955683,0.574736756772089,0.9964244961738586,0.5472181439399719,0.7718213200569153,1.5436426401138306,0.9964244961738586,0.5472181439399719,1.0000000000000002,0.06117531268874547,0.5305876563443729,1.0611753126887458,1.0000000000000002,0.06117531268874547,0.6994512209431525,0.997497147321701,0.20320325804026068,50.0,0.0
10,seeking human resources hris generalist positions,Greater Philadelphia Area,500,,0.07778221368789673,0.02933814376592636,0.0871947854757309,0.011040409095585346,0.05133888800628483,0.20535555202513933,0.0871947854757309,0.011040409095585346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03593722160439938,0.06103634983301162,52.0,False,0.387434720993042,0.4061964452266693,0.48207464814186096,0.2857310175895691,0.23846390843391418,0.3599801480770111,1.7999007403850555,0.48207464814186096,0.23846390843391418,0.04867620130148958,0.034351722216922044,0.035912367108431806,0.046220845032492026,0.014281211822403215,0.03588846949634773,0.17944234748173868,0.04867620130148958,0.014281211822403215,0.2627526445028121,0.35205511408974954,0.5008166432380676,0.9854480624198914,0.7431323528289795,1.486264705657959,0.9854480624198914,0.5008166432380676,0.06117531268874547,1.0000000000000004,0.530587656344373,1.061175312688746,1.0000000000000004,0.06117531268874547,0.6793689438835976,0.989813643693924,0.12562241629033977,53.0,0.0
